sensor_060,sensor_104,sensor_511,sensor_022,sensor_029,sensor_130,sensor_211,sensor_164,sensor_125,sensor_161,sensor_317,sensor_122,sensor_126,sensor_027,sensor_248,sensor_034,sensor_181,sensor_123,sensor_160,sensor_080,result
-4.0527,-0.0079,65.4088,-4921.0,69.9556,2.458,0.0495,0.125,15.61,602.0,5.8493,15.65,1.097,2.002,,8.9036,16.79,3.217,663.0,-0.0145,불량
-2.5418,-0.0055,107.5171,-5554.25,71.0667,1.419,0.0853,0.195,15.75,628.0,4.8906,15.78,0.7048,1.969,,8.8973,17.13,3.029,1041.0,0.0066,불량
-6.6455,-0.0105,30.5489,-5284.0,70.0778,0.0,0.074,0.135,15.78,602.0,5.6453,15.77,1.276,2.0227,,8.9036,19.13,4.076,437.0,-0.0213,불량
1.0518,-0.0119,31.0924,-5396.75,70.3556,-0.8042,0.0882,0.111,15.87,205.0,4.0382,15.87,1.229,1.9837,,9.0744,12.31,4.207,469.0,-0.0082,양품
-0.81,-0.0096,21.9608,-5048.5,69.0333,-1.277,0.0546,0.17,15.78,335.0,4.5788,15.87,1.22,1.98,,9.1526,13.2,4.156,341.0,-0.0108,양품
-5.1491,-0.0089,39.2707,-5489.75,74.3778,-1.277,0.0665,0.193,15.78,854.0,6.5356,15.87,1.22,1.97,0.0,9.1637,19.77,4.156,399.0,-0.01,양품
6.2636,-0.0109,29.2571,-5673.5,72.3667,-1.277,0.0687,0.191,15.78,812.0,7.2888,15.87,1.22,1.9885,,9.7571,18.37,4.156,392.0,-0.028,양품
-4.8873,-0.0098,35.7143,-5652.0,72.0444,-1.277,0.0703,0.105,15.78,358.0,5.1937,15.87,1.22,2.001,,8.7609,15.29,4.156,837.0,0.0046,양품
-2.15,-0.0123,65.9207,-5467.75,74.8556,-0.615,0.063,0.105,15.84,334.0,6.496,15.88,1.338,1.99,,8.1409,19.05,4.185,803.0,-0.0091,양품
-1.97,-0.0111,27.8652,-5377.0,74.9222,1.655,0.1505,0.197,15.75,792.0,5.6848,15.82,0.946,1.9545,,9.088,17.59,2.84,721.0,0.0021,양품
0.7,-0.0102,36.2301,-5311.0,76.4889,-0.615,0.094,0.065,15.84,148.0,8.5613,15.88,1.338,2.0057,,9.088,23.33,4.185,1213.0,-0.0217,양품
-2.7136,-0.0129,16.3107,-5425.5,74.0889,-1.277,0.0725,0.13,15.78,665.0,7.6071,15.87,1.22,1.992,,9.6515,22.09,4.156,975.0,0.0149,양품
-5.2427,-0.0118,34.8936,-5439.25,74.9556,-0.615,0.055,0.08,15.84,97.0,7.017,15.88,1.338,1.9935,,8.8097,20.08,4.185,649.0,-0.0115,양품
-2.8055,-0.0113,48.5651,-5361.75,74.6,-0.615,0.0946,0.138,15.84,428.0,6.7837,15.88,1.338,1.9917,,9.6515,21.84,4.185,499.0,-0.0132,양품
-4.6582,-0.0123,38.9452,-5506.5,67.6333,-0.615,0.0838,0.123,15.84,560.0,8.7342,15.88,1.338,1.9977,,8.7326,23.81,4.185,784.0,-0.0029,양품
-1.1455,-0.0106,33.8028,-5475.5,70.5444,-0.7569,0.0748,0.117,15.87,160.0,7.5121,15.88,1.357,2.0115,,9.3181,22.65,4.146,620.0,-0.011,불량
3.1336,-0.0062,53.2258,-5486.5,70.0444,-1.83,0.2274,0.161,16.09,402.0,4.8532,16.07,1.757,2.0045,,8.7556,17.59,4.684,910.0,-0.0138,불량
3.6809,-0.0115,32.9718,-5546.0,70.4,1.655,0.0656,0.056,15.75,403.0,7.285,15.82,0.946,2.0085,,9.0744,20.23,2.84,309.0,-0.0179,양품
5.17,-0.0114,48.4048,-5285.0,74.5333,-0.615,0.0571,0.139,15.84,127.0,7.2793,15.88,1.338,1.9923,,8.2061,23.31,4.185,316.0,-0.002,양품
-1.2955,-0.0099,54.8223,-5312.75,70.8778,-0.615,0.1146,0.184,15.84,306.0,8.243,15.88,1.338,1.9865,,8.8215,21.08,4.185,702.0,-0.0183,양품
3.8109,-0.0102,69.7789,-5260.25,72.8444,-0.615,0.0448,0.14,15.84,486.0,6.8522,15.88,1.338,2.0088,,8.9605,19.79,4.185,582.0,-0.0062,양품
2.0509,-0.0114,60.6593,-5445.25,67.9778,-0.615,0.0809,0.201,15.84,420.0,6.612,15.88,1.338,1.989,,8.6556,22.9,4.185,862.0,-0.0285,양품
0.6327,-0.0107,59.0164,-5431.75,76.9333,0.0,0.0772,0.15,15.86,187.0,6.9689,15.79,1.229,1.9805,,8.324,20.24,4.162,655.0,-0.0092,양품
1.7036,-0.0115,44.2037,-5483.0,75.8889,0.0,0.1061,0.167,15.86,428.0,5.3636,15.79,1.229,1.9457,,9.088,18.11,4.162,573.0,-0.0137,양품
-1.7818,-0.0119,21.8258,-5149.0,76.3778,1.655,0.1166,0.15,15.75,783.0,7.3056,15.82,0.946,2.0055,,8.2061,22.98,2.84,1400.0,-0.0039,양품
-2.2373,-0.0125,33.7011,-5398.75,74.4444,0.0,0.0912,0.117,15.86,439.0,6.4999,15.79,1.229,1.9943,,9.1637,20.09,4.162,740.0,-0.0138,양품
-4.9627,-0.0117,23.0523,-5238.0,69.6667,1.655,0.0924,0.133,15.75,256.0,6.999,15.82,0.946,1.9805,,9.1526,20.2,2.84,1342.0,-0.0112,양품
-2.0327,-0.0124,33.0312,-5305.25,68.4556,-1.229,0.0887,0.076,15.84,138.0,8.1124,15.81,1.347,1.9875,,9.1526,23.47,3.959,1020.0,0.0018,양품
-1.8709,-0.0114,23.7624,-5516.5,76.6556,0.0473,0.0818,0.154,15.85,231.0,6.3841,15.8,1.376,1.9975,,9.1141,20.77,4.255,723.0,0.0032,양품
3.7555,-0.0117,44.3497,-5206.0,69.0333,1.655,0.0973,0.14,15.75,599.0,7.7094,15.82,0.946,1.9875,,9.2064,25.11,2.84,405.0,-0.003,양품
-4.8609,-0.0115,35.6522,-4977.5,74.0778,-1.371,0.0947,0.185,15.91,581.0,6.914,15.85,1.229,2.0032,,9.6515,24.28,4.178,3307.0,-0.0044,양품
-0.1145,-0.01,31.9202,-5404.5,70.1889,0.0473,0.0948,0.172,15.85,215.0,7.1176,15.8,1.376,2.0042,0.0219,8.8215,22.12,4.255,574.0,-0.0166,양품
-3.9255,-0.0118,53.5032,-5241.0,69.9556,0.0,0.0783,0.095,15.86,381.0,7.1302,15.79,1.229,1.9863,,8.8973,21.94,4.162,814.0,0.0057,양품
-3.54,-0.0111,51.5254,-5393.5,67.0889,0.0,0.0879,0.09,15.86,559.0,6.3854,15.79,1.229,2.0013,,8.627,17.45,4.162,1150.0,0.0014,양품
-5.68,-0.0113,26.4901,-5422.75,71.0,0.0473,0.0942,0.216,15.85,232.0,5.896,15.8,1.376,1.953,,8.8215,18.97,4.255,651.0,-0.017,양품
2.4209,-0.0122,25.4882,-5130.75,73.3667,0.0473,0.0591,0.218,15.85,453.0,5.114,15.8,1.376,1.9842,,8.7786,17.93,4.255,2356.0,0.002,양품
-0.3136,-0.011,63.5641,-5392.25,70.1556,0.2838,0.14,0.155,16.07,571.0,8.8015,16.03,1.286,1.9777,,9.0447,26.71,4.137,804.0,-0.0274,불량
-0.0345,-0.0064,46.875,-5390.0,70.2556,1.419,0.0885,0.145,15.69,339.0,5.3009,15.7,0.8089,2.0025,,9.3181,15.78,2.626,731.0,-0.0107,불량
-1.2164,-0.0108,45.5814,-5274.25,73.0778,-0.615,0.0884,0.288,15.84,551.0,5.2422,15.88,1.338,1.959,,9.6515,17.4,4.185,1411.0,0.0093,불량
1.8109,-0.0128,45.4012,-5043.5,75.5778,0.0,0.1036,0.149,15.86,434.0,4.8013,15.82,1.593,1.9788,0.0351,9.1141,16.47,4.136,1175.0,-0.0078,양품
1.2109,-0.0097,16.5589,-5547.5,74.9556,0.0,0.0967,0.092,15.86,731.0,6.5606,15.82,1.593,1.9902,,8.9818,19.63,4.136,390.0,-0.0087,양품
-2.5945,-0.0121,44.4444,-5294.5,74.7,0.0,0.1387,0.104,15.86,196.0,6.2475,15.82,1.593,2.0017,,9.6515,20.88,4.136,1300.0,-0.0036,양품
-2.91,-0.0126,24.5788,-5259.25,67.2,0.0,0.0878,0.262,15.86,536.0,7.3243,15.82,1.593,1.9752,,8.8105,21.04,4.136,432.0,-0.0091,양품
-3.2436,-0.0099,30.2267,-5395.5,76.3,-0.8042,0.1273,0.169,15.74,684.0,7.1874,15.78,1.366,1.999,,9.1637,20.11,3.882,1239.0,0.0023,양품
-3.6345,-0.0109,40.2286,-5573.75,72.4222,0.0,0.0783,0.17,15.86,410.0,5.8711,15.82,1.593,2.0225,,8.9605,21.15,4.136,820.0,-0.0052,양품
-3.9927,-0.0106,53.584,-5487.0,77.9,-0.8042,0.0918,0.078,15.74,174.0,6.7416,15.78,1.366,2.0025,,8.2061,25.08,3.882,1056.0,-0.0112,양품
-2.3618,-0.0144,38.8215,-5364.75,67.0222,-0.8042,0.0615,0.107,15.74,369.0,6.836,15.78,1.366,2.014,,8.627,19.91,3.882,318.0,-0.0006,양품
4.7282,-0.01,50.8728,-5464.5,69.1111,0.0,0.075,0.237,15.86,456.0,6.9325,15.82,1.593,1.9983,,9.0447,19.95,4.136,1205.0,0.0098,양품
-3.1964,-0.0073,45.0512,-5362.5,68.4333,-0.8042,0.0903,0.075,15.74,221.0,6.2762,15.78,1.366,2.0092,,8.627,21.28,3.882,436.0,-0.0024,양품
-1.5036,-0.0117,25.5591,-5378.0,73.3111,-0.8042,0.0811,0.104,15.74,333.0,4.9589,15.78,1.366,2.008,,9.7571,13.34,3.882,385.0,-0.0079,양품
8.9964,-0.0124,35.4481,-5339.75,74.9778,-0.8988,0.065,0.173,15.73,201.0,6.9415,15.77,1.201,2.0252,0.0203,9.1141,22.43,4.058,887.0,-0.0048,양품
-0.4109,-0.0109,63.0137,-5492.75,70.2222,-0.8988,0.065,0.101,15.73,352.0,6.1033,15.77,1.201,1.984,,9.534,16.68,4.058,523.0,-0.009,양품
-6.5027,-0.012,37.422,-5342.0,67.4778,-0.8988,0.0609,0.145,15.73,289.0,5.3559,15.77,1.201,1.964,,8.7286,15.75,4.058,1099.0,-0.0106,양품
-3.7673,-0.0112,24.2152,-5656.75,72.4556,-0.8042,0.1,0.123,15.74,312.0,9.4679,15.78,1.366,1.9582,,8.3845,27.05,3.882,821.0,-0.0092,양품
3.3691,-0.0111,52.1348,-5522.0,74.0111,-0.8988,0.0904,0.143,15.73,570.0,5.4071,15.77,1.201,1.9748,0.0274,9.1637,17.15,4.058,638.0,-0.0068,양품
1.3355,-0.0111,61.3995,-5302.75,76.6556,-0.8042,0.1053,0.219,15.74,89.0,4.8265,15.78,1.366,2.0078,,8.1409,15.35,3.882,1057.0,0.0058,양품
-3.4327,-0.0122,27.1326,-5482.75,73.6222,-0.8988,0.1221,0.074,15.73,261.0,8.5633,15.77,1.201,1.9977,,9.088,26.83,4.058,101.0,0.002,양품
-3.8691,-0.0082,46.5544,-6496.75,73.1333,-0.8042,0.1118,0.065,15.74,52.0,9.0982,15.78,1.366,1.7875,,8.9607,25.74,3.882,141.0,0.001,양품
4.9336,-0.0099,62.9442,-5519.25,68.4111,-0.8988,0.0936,0.14,15.73,315.0,5.8045,15.77,1.201,2.0105,,9.0744,20.11,4.058,601.0,-0.0107,양품
1.1891,-0.008,65.9409,-5414.25,69.8667,-0.8042,0.1337,0.159,15.74,434.0,6.7082,15.78,1.366,1.9795,,9.2064,21.08,3.882,460.0,-0.0072,양품
-2.3109,-0.0124,55.5891,-6553.5,75.2889,0.6623,0.0448,0.201,15.76,84.0,7.4485,15.76,0.7474,0.6258,,8.6024,25.54,3.205,360.0,0.0269,양품
-3.0645,-0.0115,44.2516,-5711.75,76.6,0.6623,0.0471,0.191,15.76,481.0,6.8386,15.76,0.7474,1.9763,,8.2061,21.51,3.205,1396.0,0.0261,양품
-1.99,-0.0084,33.1852,-5477.0,76.5,0.5204,0.0629,0.095,15.66,69.0,7.5402,15.7,0.9602,1.9875,,8.1409,21.87,2.679,860.0,0.0085,양품
3.1727,-0.0085,34.1679,-5694.25,68.6667,0.6623,0.0785,0.083,15.76,464.0,7.0465,15.76,0.7474,2.009,,9.9095,17.48,3.205,516.0,-0.0075,양품
1.8318,-0.0117,51.3919,-5946.25,74.1667,0.5204,0.0858,0.097,15.66,291.0,7.3869,15.7,0.9602,1.9853,,8.6024,22.34,2.679,1283.0,0.0137,양품
-4.9191,-0.0105,23.8379,-5540.0,74.8889,0.5204,0.0726,0.112,15.66,1219.0,7.072,15.7,0.9602,1.9963,,8.3845,23.34,2.679,1133.0,-0.0068,양품
-2.3264,-0.0116,32.6882,-5418.75,76.0556,0.6623,0.0805,0.145,15.76,496.0,5.2364,15.76,0.7474,1.9893,,8.2061,19.01,3.205,735.0,0.0012,양품
-6.2591,-0.0096,68.6606,-5587.5,75.3556,0.6623,0.0634,0.039,15.76,289.0,7.6422,15.76,0.7474,2.012,,9.088,27.26,3.205,1645.0,-0.0049,양품
-0.4636,-0.0077,29.8217,-5524.25,77.2222,0.5204,0.0746,0.125,15.66,169.0,4.5381,15.7,0.9602,2.0107,,9.1141,13.49,2.679,812.0,0.0105,양품
-0.28,-0.0107,41.0735,-6370.0,73.1778,0.3784,0.07,0.099,15.73,145.0,8.1889,15.72,0.9365,1.7937,,8.9607,25.97,2.398,353.0,0.0023,양품
4.7382,-0.0094,53.4759,-5403.5,70.4333,0.6623,0.0706,0.159,15.76,243.0,7.6719,15.76,0.7474,1.9663,,8.9541,25.4,3.205,1210.0,0.01,양품
-6.4945,-0.0117,38.6266,-5573.75,68.9,0.5204,0.0995,0.067,15.66,273.0,7.5794,15.7,0.9602,2.0027,,8.627,22.98,2.679,619.0,0.0075,양품
-3.9618,-0.0119,24.3442,-4958.5,77.1222,0.5204,0.0514,0.085,15.66,129.0,5.6581,15.7,0.9602,1.9892,,8.2061,18.37,2.679,907.0,0.0144,양품
-2.49,-0.0063,68.8,-5247.0,68.7,0.2838,0.4892,0.123,16.07,448.0,5.4164,16.03,1.286,1.9572,,8.8909,15.67,4.137,890.0,-0.0331,불량
-0.5345,-0.0134,47.7167,-5442.25,68.8667,0.5204,0.0589,0.1,15.66,345.0,8.7276,15.7,0.9602,2.0212,,9.9095,22.55,2.679,1369.0,0.0125,양품
-7.8145,-0.0121,22.3602,-5441.0,74.6111,0.5204,0.0823,0.077,15.66,428.0,7.6173,15.7,0.9602,1.9825,,9.1637,22.67,2.679,1451.0,0.0059,양품
-2.9791,-0.0123,62.6653,-5597.5,73.3556,0.3784,0.0597,0.181,15.73,255.0,7.2437,15.72,0.9365,2.0197,,8.3271,20.66,2.398,669.0,-0.0124,양품
0.3173,-0.013,32.2148,-5399.5,68.2444,-0.3311,0.0582,0.124,15.77,254.0,7.6902,15.73,1.163,1.9785,,9.0402,24.2,3.853,538.0,0.0119,양품
-3.4618,-0.0126,44.4886,-5429.25,74.1444,0.3784,0.087,0.218,15.73,427.0,6.2287,15.72,0.9365,1.9783,,8.3808,20.94,2.398,1047.0,0.0096,양품
-3.4391,-0.0113,49.4481,-5650.5,74.1,-0.3311,0.0736,0.279,15.77,795.0,7.0636,15.73,1.163,2.0135,,9.7571,22.13,3.853,597.0,-0.0054,양품
-3.5573,-0.0103,57.0738,-5168.25,75.4444,0.3784,0.0527,0.207,15.73,523.0,7.3566,15.72,0.9365,1.9638,,8.2963,22.08,2.398,1343.0,0.0019,양품
2.6827,-0.0131,32.8558,-5226.25,70.7667,0.3784,0.0741,0.145,15.73,379.0,4.9049,15.72,0.9365,2.0048,,9.0744,15.64,2.398,481.0,-0.0044,양품
1.7791,-0.0107,32.7485,-6456.75,72.6222,-1.466,0.1097,0.092,15.75,103.0,6.7658,15.7,1.248,1.7893,,8.9607,18.17,4.333,255.0,-0.0024,양품
-1.4627,-0.013,25.3846,-5362.75,72.9778,0.3784,0.0894,0.35,15.73,680.0,5.0517,15.72,0.9365,1.98,,9.7571,16.37,2.398,1899.0,-0.0268,양품
-5.4282,-0.0119,27.7603,-5313.75,73.6222,0.9461,0.0674,0.029,15.69,490.0,6.9595,15.73,0.8231,1.9453,,8.3675,22.28,3.23,1820.0,0.0045,양품
-1.4609,-0.0119,38.6555,-5689.0,74.7222,-0.9461,0.0542,0.178,15.73,433.0,7.7137,15.73,1.13,1.9942,,8.3267,22.63,4.138,1474.0,-0.0006,양품
-4.8009,-0.0118,46.4135,-5398.75,77.1222,-0.9461,0.0672,0.108,15.73,169.0,6.2364,15.73,1.13,2.0,0.016,8.324,21.31,4.138,1612.0,0.0112,양품
-2.6682,-0.0095,48.6772,-5284.5,77.0556,0.0,0.0584,0.093,15.77,414.0,5.584,15.75,1.177,1.9525,,8.1409,18.75,2.858,741.0,0.0064,양품
-2.2582,-0.014,34.9065,-5657.5,72.2333,-0.9461,0.0746,0.162,15.73,348.0,5.9525,15.73,1.13,2.0093,,8.5615,20.06,4.138,627.0,-0.0013,양품
-1.8509,-0.0124,28.3114,-6349.25,73.8556,-0.3311,0.0616,0.081,15.77,136.0,7.1604,15.73,1.163,1.8068,,8.4891,21.95,3.853,267.0,0.0061,양품
-1.97,-0.0086,97.8166,-5231.5,67.0111,-0.9461,0.0546,0.098,15.73,254.0,7.1306,15.73,1.13,1.996,,8.662,23.24,4.138,1216.0,0.0044,양품
-4.5718,-0.0116,48.4848,-6461.0,73.0667,-0.3311,0.0569,0.085,15.77,44.0,8.1814,15.73,1.163,1.7912,,8.9607,24.36,3.853,197.0,0.0082,양품
-0.5655,-0.0126,37.9822,-6106.25,68.7556,-0.9461,0.0684,0.104,15.73,1065.0,6.0136,15.73,1.13,2.0103,,9.2036,18.87,4.138,1052.0,-0.0139,양품
-2.0991,-0.0112,40.8889,-6504.75,69.2222,0.0,0.06,0.071,15.71,171.0,6.1777,15.7,1.276,1.7913,,8.1605,20.68,4.04,587.0,0.0038,양품
-5.1618,-0.0104,40.3361,-5553.0,74.6667,0.0,0.0719,0.147,15.73,368.0,7.2873,15.71,1.465,1.9937,,8.4891,25.36,4.149,483.0,-0.0097,양품
1.7736,-0.0094,69.241,-5187.0,70.7889,-0.9461,0.0754,0.143,15.73,356.0,6.5287,15.73,1.13,1.9735,,9.193,22.23,4.138,274.0,-0.0018,양품
-0.3409,-0.0116,30.9677,-5254.25,72.6667,0.0,0.0854,0.087,15.71,730.0,8.9079,15.7,1.276,1.9933,,8.451,22.6,4.04,679.0,-0.0057,양품
2.8236,-0.0131,29.0353,-5514.75,71.5556,0.0,0.0735,0.143,15.71,433.0,7.6664,15.7,1.276,1.9968,,9.4749,25.54,4.04,232.0,-0.005,양품
3.6255,-0.0144,21.5278,-5594.75,70.8889,0.0,0.0918,0.212,15.71,746.0,8.1372,15.7,1.276,1.98,,8.8973,25.47,4.04,272.0,-0.01,양품
0.2336,-0.0129,37.2816,-5329.75,67.4889,0.0,0.0822,0.124,15.71,694.0,6.9544,15.7,1.276,1.9892,,8.6968,20.59,4.04,1148.0,0.0109,양품
-5.8273,-0.0139,34.4086,-5432.25,67.7222,0.0,0.052,0.233,15.73,583.0,5.4969,15.71,1.465,1.986,,8.9541,18.65,4.149,582.0,0.0061,양품
-3.4873,-0.009,35.4571,-5431.25,69.4778,-0.9461,0.0501,0.114,15.73,251.0,9.2888,15.73,1.13,1.9888,,8.662,24.41,4.138,114.0,0.0017,양품
-5.3264,-0.0104,40.4332,-5636.0,73.0667,0.3784,0.0593,0.117,15.73,147.0,7.4312,15.72,0.9365,2.0152,,8.3675,25.15,2.398,554.0,-0.0052,양품
-2.1264,-0.0124,29.899,-6376.25,72.8556,0.0,0.0405,0.216,15.73,54.0,6.7247,15.71,1.465,0.7112,,8.6024,21.46,4.149,130.0,0.0017,양품
-5.7373,-0.0114,44.8845,-5337.25,68.2667,0.0,0.0509,0.153,15.71,559.0,6.9035,15.7,1.276,1.989,,9.9095,21.75,4.04,721.0,0.0103,양품
0.2055,-0.0101,39.604,-6517.75,72.9778,0.2365,0.0732,0.057,15.68,142.0,4.9396,15.67,1.399,1.8057,,8.1605,13.67,3.86,441.0,-0.0108,양품
-2.8245,-0.0117,29.8507,-5552.25,74.2889,-1.797,0.0456,0.145,15.67,398.0,7.4528,15.63,1.087,1.9762,,8.3845,23.08,4.431,708.0,-0.0116,양품
-4.9336,-0.0081,67.6923,-5731.5,67.4333,0.0,0.0905,0.083,15.57,232.0,6.9694,15.64,1.097,1.9988,,8.7441,19.52,4.173,675.0,0.0101,양품
3.1427,-0.0116,43.0108,-5313.5,69.6556,-0.3311,0.0845,0.221,15.77,1057.0,6.58,15.73,1.163,1.9918,,9.0402,18.9,3.853,1745.0,-0.0198,양품
7.71,-0.0114,29.7268,-5282.25,67.7778,-0.9461,0.0369,0.053,15.73,250.0,6.3838,15.73,1.13,1.9925,,8.7286,21.25,4.138,601.0,0.0025,양품
-3.1827,-0.0096,51.1082,-5418.25,74.5889,0.0,0.0481,0.224,15.73,395.0,7.2913,15.71,1.465,2.0275,,8.2963,22.58,4.149,1166.0,0.0135,양품
-5.1645,-0.0114,38.512,-6333.25,73.3778,0.3784,0.065,0.233,15.73,76.0,5.0275,15.72,0.9365,0.6785,,8.6024,15.66,2.398,338.0,0.0059,불량
-3.5064,-0.0119,42.7673,-5497.5,72.1111,0.0,0.0639,0.123,15.73,642.0,8.0069,15.71,1.465,1.9745,,8.3675,24.07,4.149,439.0,0.0091,양품
-1.0455,-0.0124,42.0627,-5564.0,72.1889,0.0,0.0553,0.177,15.71,778.0,6.2074,15.7,1.276,2.0408,,8.5615,21.6,4.04,1058.0,0.0116,양품
-4.25,-0.0133,42.2243,-5264.5,74.8778,0.0,0.0802,0.187,15.73,711.0,6.2117,15.71,1.465,1.9637,,8.2061,20.05,4.149,1304.0,0.0103,양품
2.3091,-0.0111,32.287,-6475.5,72.0556,0.0,0.0985,0.085,15.73,151.0,6.3138,15.71,1.465,1.8032,,8.1605,20.06,4.149,643.0,-0.0071,양품
-6.2473,-0.0086,36.9942,-5274.25,73.3,-0.3311,0.0746,0.174,15.77,534.0,5.3692,15.73,1.163,1.9975,,8.3675,17.59,3.853,463.0,-0.0031,불량
-2.5027,-0.0094,174.0988,-6623.75,70.5667,0.0,0.0638,0.064,15.71,105.0,8.5495,15.7,1.276,1.7985,,8.1605,24.36,4.04,548.0,-0.0275,양품
4.1691,-0.0121,39.6285,-5187.25,68.0889,-0.4258,0.0841,0.138,15.79,340.0,8.6883,15.82,1.064,1.994,,8.7556,24.51,4.029,846.0,-0.0026,양품
-0.4491,-0.0115,48.0349,-5384.5,67.1222,-0.4258,0.0761,0.133,15.79,490.0,5.9439,15.82,1.064,1.9675,,8.8909,19.32,4.029,1269.0,-0.0115,양품
-2.1136,-0.0113,44.0529,-5158.75,70.9778,-0.4258,0.0714,0.168,15.79,383.0,6.6639,15.82,1.064,2.0175,,8.451,22.37,4.029,436.0,-0.0093,양품
-0.7664,-0.0122,22.8805,-5379.0,72.0667,-0.4258,0.0798,0.083,15.79,180.0,5.3262,15.82,1.064,2.0225,,9.9095,19.28,4.029,152.0,-0.035,양품
0.4345,-0.0131,44.2748,-5311.75,69.2,-0.4258,0.0826,0.195,15.79,567.0,7.3448,15.82,1.064,1.9888,,9.3181,23.48,4.029,426.0,-0.0106,양품
2.9864,-0.0134,38.0242,-5211.0,69.3667,-0.4258,0.1201,0.066,15.79,479.0,8.1537,15.82,1.064,2.0122,,8.9036,25.11,4.029,897.0,-0.0247,양품
-3.7245,-0.0092,40.2721,-6194.0,69.8778,0.0,0.1049,0.124,15.73,446.0,8.1594,15.71,1.465,1.826,,8.1605,25.84,4.149,609.0,-0.0288,양품
-1.4782,-0.0129,39.4966,-4416.5,72.9778,-0.0473,0.089,0.181,15.8,857.0,5.4125,15.78,1.376,1.9718,,8.4891,15.44,4.014,1913.0,-0.0133,양품
0.2945,-0.0124,24.2669,-6451.0,72.9778,-0.8515,0.1122,0.092,15.72,107.0,6.2424,15.72,1.262,1.7913,,8.9607,20.31,4.224,190.0,-0.0214,양품
5.6155,-0.013,29.9137,-6358.25,72.3889,-0.0473,0.0676,0.074,15.8,125.0,5.0686,15.78,1.376,1.8172,,8.4891,15.64,4.014,405.0,0.0209,양품
5.5191,-0.0143,33.4786,-6422.5,74.4333,-0.0473,0.108,0.074,15.8,97.0,7.3597,15.78,1.376,1.7997,,8.4891,21.95,4.014,435.0,-0.0274,양품
2.2618,-0.0125,39.8804,-5641.0,72.8222,-0.0946,0.1012,0.157,15.71,535.0,6.9216,15.7,1.503,1.9668,,9.7571,21.05,4.435,744.0,-0.0285,양품
2.3936,-0.0135,36.4312,-6464.25,74.3,-0.0473,0.0785,0.105,15.8,109.0,8.0541,15.78,1.376,1.787,,8.4891,22.49,4.014,877.0,-0.0133,양품
-2.7973,-0.0091,30.727,-5362.5,72.7111,-0.0946,0.1081,0.14,15.71,436.0,6.6345,15.7,1.503,1.994,,8.5735,19.78,4.435,473.0,-0.0253,양품
-0.0864,-0.0092,41.4734,-5249.25,68.0778,-0.7096,0.0719,0.049,15.69,220.0,3.8922,15.68,1.711,2.024,,9.1526,11.02,4.227,989.0,-0.0217,양품
-0.2491,-0.0091,75.0345,-5295.25,68.3111,-0.0473,0.0906,0.097,15.8,320.0,4.9734,15.78,1.376,2.0145,,9.0744,15.62,4.014,1462.0,-0.0169,양품
-1.7909,-0.0092,27.0636,-5290.25,73.4444,-0.8042,0.0578,0.111,15.75,297.0,7.2246,15.73,1.087,1.956,,8.2345,20.77,4.25,1125.0,-0.0296,양품
1.6018,-0.0113,28.1938,-6586.0,69.6222,-0.8042,0.0585,0.072,15.57,38.0,4.8429,15.63,1.395,1.7933,,8.6384,16.39,4.289,141.0,-0.0073,양품
-2.8618,-0.0125,32.7345,-6553.0,68.5556,-0.8042,0.049,0.053,15.57,131.0,5.4979,15.63,1.395,1.8037,,8.6384,16.61,4.289,522.0,-0.0083,양품
-10.68,-0.0115,24.4009,-6373.5,69.9,-1.229,0.0738,0.088,15.61,122.0,5.5075,15.62,1.38,1.817,,8.6384,18.22,4.406,325.0,-0.0107,양품
-0.5591,-0.0119,53.9515,-6548.25,68.3667,-1.229,0.0659,0.063,15.61,28.0,5.7273,15.62,1.38,1.801,,8.6384,18.05,4.406,273.0,-0.0116,양품
-2.9609,-0.0141,17.6991,-5426.0,72.3222,-0.8042,0.0545,0.129,15.57,191.0,7.597,15.63,1.395,2.0225,,8.2963,22.84,4.289,1185.0,0.0032,양품
1.4791,-0.0113,23.8411,-5257.0,70.5,-0.0473,0.1198,0.101,15.69,449.0,7.1279,15.68,1.22,1.9643,,9.1526,20.47,4.412,593.0,-0.0155,양품
1.2518,-0.0112,50.7795,-6473.25,70.3333,-1.229,0.1404,0.081,15.61,59.0,5.1882,15.62,1.38,1.7997,,8.6384,17.05,4.406,199.0,0.0032,양품
0.0064,-0.0126,27.8884,-5459.5,68.0889,-0.0473,0.0906,0.073,15.69,95.0,6.3409,15.68,1.22,1.9885,,9.7137,19.64,4.412,496.0,-0.0028,양품
2.1927,-0.013,29.2027,-5351.75,72.6667,-0.8042,0.0833,0.104,15.75,305.0,8.0469,15.73,1.087,1.9828,,8.3267,22.37,4.25,587.0,-0.0177,양품
3.6664,-0.0126,30.1288,-6514.5,69.3778,-0.1419,0.0667,0.04,15.63,78.0,5.6297,15.59,1.343,1.81,,8.6384,17.74,4.392,171.0,-0.0038,양품
1.4845,-0.0122,52.4053,-5227.5,69.9333,-0.1419,0.1006,0.18,15.63,176.0,6.7492,15.59,1.343,2.0513,,9.193,23.01,4.392,847.0,-0.0024,양품
-5.0355,-0.0126,36.5442,-5874.25,70.4333,0.0,0.0669,0.139,15.57,593.0,5.3448,15.54,1.144,2.0362,0.0126,9.193,16.99,4.791,572.0,-0.0001,양품
