log_id,recorded_at,warehouse,zone,temp_main_C,temp_return_C,humidity_pct,door_open_sec,compressor_hz,defrost_min,power_kw,disposal
CL00148,2026-06-05 06:04,A,냉동1,-18.61,-15.96,82.5,9.0,40.5,0.0,3.217,정상
CL01138,2026-07-02 02:33,B,냉동3,-17.5,-15.42,83.1,1.0,48.2,0.0,3.81,정상
CL01887,2026-07-23 05:51,B,냉동2,-17.72,-15.16,87.7,0.0,54.9,18.9,3.823,정상
CL02593,2026-08-11 13:58,B,냉동2,-17.44,-15.07,80.3,68.0,48.2,0.0,3.806,정상
CL00067,2026-06-02 18:18,A,냉동1,-18.51,-16.24,79.2,20.0,40.7,0.0,2.968,정상
CL01975,2026-07-25 14:32,A,냉동2,-17.11,-15.18,85.3,32.0,58.2,0.0,4.348,정상
CL00678,2026-06-19 16:13,A,냉동3,-18.1,-15.74,87.9,23.0,43.5,0.0,3.578,정상
CL02587,2026-08-11 08:54,B,냉동3,-16.66,-14.28,79.8,63.0,48.0,0.0,3.161,폐기
CL00682,2026-06-19 18:54,A,냉동1,-18.82,-15.89,75.8,44.0,37.0,0.0,2.814,정상
CL00985,2026-06-28 05:41,A,냉동1,-18.41,-15.4,89.6,31.0,42.1,0.0,3.156,정상
CL03272,2026-08-30 16:25,C,냉동3,-17.09,-14.58,91.7,36.0,59.8,0.0,4.49,정상
CL02758,2026-08-16 01:26,A,냉동1,-18.21,-15.33,85.8,8.0,44.2,0.0,3.312,정상
CL01990,2026-07-25 23:47,B,냉동2,-17.59,-14.56,88.7,54.0,45.6,0.0,3.729,정상
CL01998,2026-07-26 04:20,B,냉동2,-17.78,-14.68,81.4,10.0,42.4,0.0,3.199,정상
CL00108,2026-06-04 01:06,A,냉동1,-17.98,-15.42,83.6,8.0,51.2,0.0,4.231,정상
CL02930,2026-08-20 15:39,B,냉동3,-19.15,-16.3,84.0,34.0,38.6,0.0,3.295,정상
CL02812,2026-08-17 09:34,B,냉동1,-17.66,-14.48,81.8,59.0,54.6,0.0,4.501,정상
CL01985,2026-07-25 21:51,A,냉동1,-18.74,-15.97,92.0,46.0,38.5,0.0,3.123,정상
CL02804,2026-08-17 04:30,A,냉동1,-19.32,-16.2,91.0,19.0,40.0,25.4,3.559,정상
CL02726,2026-08-15 02:04,B,냉동3,-18.63,-16.64,78.9,24.0,37.5,24.4,3.798,정상
CL01325,2026-07-07 07:09,A,냉동2,-18.53,-15.63,85.1,26.0,46.7,0.0,3.549,정상
CL01115,2026-07-01 11:20,B,냉동1,-17.39,-14.76,91.8,93.0,52.1,0.0,4.048,정상
CL01822,2026-07-21 11:31,A,냉동1,-17.88,-15.77,86.2,57.0,48.8,0.0,3.937,정상
CL01785,2026-07-20 12:42,A,냉동2,-18.51,-15.44,89.5,166.0,47.6,0.0,3.405,정상
CL01748,2026-07-19 10:35,B,냉동3,-17.71,-15.43,91.8,85.0,43.7,0.0,3.266,정상
CL02986,2026-08-22 07:26,A,냉동2,-18.38,-15.77,83.3,2.0,46.8,19.9,4.409,정상
CL00492,2026-06-14 16:58,A,냉동3,-17.95,-14.68,81.4,23.0,47.5,0.0,3.639,정상
CL02224,2026-08-01 03:51,C,냉동1,-17.74,-15.63,91.3,4.0,48.1,0.0,3.832,정상
CL03177,2026-08-27 19:06,B,냉동1,-17.51,-15.65,87.0,375.0,35.7,0.0,2.551,정상
CL00147,2026-06-05 05:50,B,냉동1,-18.19,-15.97,85.8,22.0,41.5,0.0,2.912,정상
CL02273,2026-08-02 06:44,C,냉동1,-18.5,-16.32,81.2,4.0,45.3,0.0,3.046,정상
CL00171,2026-06-05 23:39,C,냉동2,-17.94,-15.49,80.2,21.0,52.6,0.0,4.045,정상
CL01910,2026-07-23 19:41,C,냉동1,-17.6,-14.67,88.6,33.0,48.5,0.0,4.083,정상
CL02426,2026-08-06 17:04,C,냉동1,-17.39,-14.59,90.1,48.0,57.6,0.0,4.631,정상
CL02925,2026-08-20 12:26,C,냉동3,-18.13,-15.49,83.4,32.0,48.6,0.0,3.639,정상
CL01154,2026-07-02 13:12,C,냉동2,-18.01,-14.43,78.1,45.0,45.4,0.0,3.216,정상
CL02386,2026-08-05 16:14,B,냉동1,-18.35,-15.31,90.8,70.0,43.0,0.0,2.626,정상
CL00376,2026-06-11 08:58,B,냉동1,-18.19,-15.63,91.4,30.0,44.3,0.0,3.181,정상
CL00293,2026-06-09 03:40,B,냉동2,-18.76,-15.99,80.6,40.0,42.4,0.0,3.088,정상
CL02470,2026-08-08 02:40,A,냉동1,-19.06,-15.74,83.6,21.0,44.6,0.0,3.411,정상
CL02081,2026-07-28 02:40,A,냉동2,-17.43,-14.65,80.2,13.0,54.9,0.0,4.509,정상
CL02240,2026-08-01 15:27,A,냉동1,-17.92,-15.79,77.5,61.0,51.2,0.0,3.666,정상
CL02133,2026-07-29 13:56,C,냉동3,-18.27,-15.34,82.9,44.0,41.6,0.0,3.246,정상
CL03285,2026-08-31 01:01,B,냉동1,-18.34,-14.76,83.3,20.0,36.5,0.0,2.614,정상
CL00768,2026-06-22 03:39,C,냉동2,-17.45,-15.27,85.0,5.0,48.5,0.0,3.896,정상
CL00862,2026-06-24 22:36,A,냉동1,-18.38,-15.06,88.1,18.0,53.6,0.0,3.749,정상
CL01734,2026-07-18 20:49,A,냉동1,-19.05,-16.87,89.1,5.0,42.9,0.0,3.171,정상
CL01861,2026-07-22 12:15,A,냉동2,-18.09,-15.57,92.7,45.0,43.2,0.0,3.425,폐기
CL00432,2026-06-12 17:16,C,냉동1,-17.87,-15.06,84.9,70.0,46.3,0.0,3.467,정상
CL00449,2026-06-13 03:50,A,냉동1,-17.63,-14.9,85.1,4.0,43.0,25.4,3.735,정상
CL00874,2026-06-25 05:58,B,냉동2,-18.71,-15.79,89.5,21.0,44.3,0.0,3.18,정상
CL02942,2026-08-21 00:48,B,냉동1,-18.45,-15.72,85.3,6.0,49.9,0.0,4.096,정상
CL01682,2026-07-17 11:13,B,냉동2,-14.1,-11.24,86.0,189.0,69.5,0.0,5.541,폐기
CL01567,2026-07-14 00:16,A,냉동2,-17.51,-15.53,88.7,17.0,50.5,0.0,3.728,정상
CL01653,2026-07-16 13:45,B,냉동3,-14.28,-10.49,96.8,82.0,68.4,0.0,5.211,폐기
CL02926,2026-08-20 13:20,A,냉동1,-19.02,-16.32,80.9,42.0,39.5,0.0,3.037,정상
CL02011,2026-07-26 11:39,A,냉동3,-18.15,-16.02,88.7,38.0,54.3,0.0,3.913,정상
CL00360,2026-06-11 00:01,A,냉동1,-18.39,-16.06,89.8,3.0,49.8,0.0,3.892,정상
CL02388,2026-08-05 18:21,B,냉동1,-17.4,-14.66,85.7,15.0,53.3,0.0,4.393,정상
CL00627,2026-06-18 07:16,B,냉동2,-18.41,-16.34,83.4,2.0,46.0,0.0,3.173,정상
CL01981,2026-07-25 17:30,A,냉동1,-16.91,-14.24,88.6,85.0,59.6,0.0,5.182,정상
CL00220,2026-06-07 08:39,B,냉동1,-17.13,-14.52,84.1,83.0,52.4,0.0,3.518,정상
CL02505,2026-08-09 00:54,A,냉동3,-17.78,-15.53,82.9,19.0,56.4,0.0,4.422,정상
CL00163,2026-06-05 17:16,B,냉동3,-16.94,-14.73,83.1,38.0,49.0,0.0,3.883,정상
CL02981,2026-08-22 02:59,A,냉동2,-17.87,-14.5,86.5,40.0,51.0,0.0,3.993,정상
CL03052,2026-08-24 04:58,A,냉동3,-19.4,-16.96,85.9,16.0,41.0,0.0,3.153,정상
CL03365,2026-09-02 01:05,A,냉동3,-17.9,-15.24,92.6,40.0,57.4,0.0,4.29,정상
CL01699,2026-07-17 22:52,C,냉동2,-19.16,-16.1,89.1,5.0,40.2,0.0,3.015,정상
CL01371,2026-07-08 15:51,C,냉동1,-17.93,-14.92,83.3,75.0,57.7,0.0,4.618,정상
CL00363,2026-06-11 01:32,A,냉동1,-19.19,-16.31,82.5,9.0,34.4,0.0,2.769,정상
CL01917,2026-07-24 03:05,C,냉동1,-17.76,-15.2,90.2,4.0,46.8,0.0,3.881,정상
CL01714,2026-07-18 07:17,B,냉동2,-16.16,-13.7,91.9,3.0,58.0,0.0,4.856,폐기
CL03058,2026-08-24 10:03,C,냉동1,-15.35,-14.0,92.0,380.0,48.9,0.0,3.976,폐기
CL01027,2026-06-29 03:33,B,냉동3,-18.74,-15.75,81.2,1.0,34.3,0.0,2.508,정상
CL02667,2026-08-13 12:52,C,냉동3,-18.47,-15.46,76.1,50.0,44.4,19.3,4.0,정상
CL03354,2026-09-01 18:35,A,냉동2,-17.14,-14.12,86.6,112.0,45.4,0.0,3.258,정상
CL00129,2026-06-04 16:30,A,냉동1,-17.58,-14.32,84.8,61.0,54.6,17.8,4.017,정상
CL01288,2026-07-06 07:37,B,냉동1,-18.83,-16.49,80.5,1.0,45.8,0.0,3.496,정상
CL00566,2026-06-16 19:51,A,냉동2,-18.83,-16.14,82.5,25.0,36.2,13.7,3.156,정상
CL00167,2026-06-05 22:07,C,냉동1,-17.42,-15.04,78.7,4.0,60.0,0.0,4.827,정상
CL02482,2026-08-08 08:42,A,냉동1,-18.43,-15.08,88.7,80.0,44.6,0.0,3.461,정상
CL02357,2026-08-04 15:34,C,냉동2,-18.39,-16.14,83.8,77.0,50.8,24.2,4.124,정상
CL00511,2026-06-15 04:28,C,냉동2,-18.75,-15.73,82.2,1.0,42.6,0.0,3.3,정상
CL02290,2026-08-02 16:56,C,냉동2,-19.08,-16.4,90.7,124.0,48.8,0.0,3.372,정상
CL00601,2026-06-17 15:35,A,냉동3,-17.9,-15.59,94.9,27.0,45.8,0.0,3.392,정상
CL01069,2026-06-30 04:48,A,냉동1,-18.33,-15.55,86.5,3.0,46.0,0.0,3.587,정상
CL00160,2026-06-05 15:51,B,냉동3,-17.44,-14.09,80.6,30.0,54.7,0.0,4.395,정상
CL02743,2026-08-15 15:32,A,냉동3,-17.9,-14.54,84.7,74.0,53.8,0.0,4.321,정상
CL00384,2026-06-11 13:38,B,냉동2,-17.78,-15.54,85.8,72.0,39.2,0.0,3.205,정상
CL02678,2026-08-13 20:42,C,냉동1,-18.04,-15.19,82.8,8.0,45.5,24.4,4.039,정상
CL02924,2026-08-20 12:01,A,냉동2,-17.56,-14.61,78.7,25.0,44.0,17.2,3.899,정상
CL01329,2026-07-07 09:25,C,냉동2,-18.17,-16.01,89.5,36.0,50.6,14.5,4.18,정상
CL02873,2026-08-19 02:21,C,냉동2,-18.37,-15.41,81.9,9.0,45.2,0.0,3.67,정상
CL02092,2026-07-28 09:36,C,냉동1,-18.03,-15.81,86.7,45.0,47.6,0.0,3.2,정상
CL00947,2026-06-27 03:24,A,냉동3,-17.99,-15.51,84.1,26.0,46.5,0.0,3.443,정상
CL02592,2026-08-11 13:23,A,냉동2,-16.91,-14.35,79.5,36.0,49.2,0.0,3.776,정상
CL00400,2026-06-11 22:53,B,냉동3,-18.35,-15.05,,25.0,39.3,0.0,,정상
CL02861,2026-08-18 17:01,C,냉동2,-17.82,-15.14,79.7,28.0,43.0,0.0,3.47,정상
CL02262,2026-08-02 01:44,C,냉동1,-18.26,-16.36,85.3,7.0,47.4,0.0,3.588,정상
CL01164,2026-07-02 17:01,B,냉동3,-17.97,-14.89,89.6,32.0,46.6,0.0,3.646,정상
CL00408,2026-06-12 02:38,A,냉동2,-17.7,-14.82,,5.0,55.7,0.0,4.117,정상
CL00735,2026-06-21 06:30,A,냉동2,-17.62,-15.19,88.7,2.0,44.8,0.0,3.534,정상
CL01025,2026-06-29 02:19,C,냉동2,-18.45,-15.91,82.0,9.0,46.0,0.0,3.573,정상
CL02171,2026-07-30 18:32,B,냉동3,-17.72,-14.75,84.9,56.0,43.9,0.0,3.242,정상
CL02967,2026-08-21 16:54,A,냉동1,-18.19,-15.47,84.4,79.0,47.7,0.0,3.86,정상
CL02272,2026-08-02 06:02,C,냉동1,-18.11,-15.9,79.6,13.0,47.8,0.0,3.921,정상
CL02703,2026-08-14 12:30,C,냉동2,-17.5,-15.14,87.6,177.0,48.5,0.0,3.591,정상
CL01475,2026-07-11 06:10,B,냉동3,-18.06,-15.09,81.8,9.0,42.6,0.0,2.891,정상
CL03021,2026-08-23 12:00,B,냉동2,-17.67,-15.07,84.6,58.0,39.8,0.0,3.193,정상
CL01754,2026-07-19 14:23,A,냉동1,-18.79,-16.35,88.1,19.0,46.3,0.0,3.38,정상
CL01181,2026-07-03 01:23,A,냉동1,-18.47,-16.05,87.2,3.0,48.4,0.0,3.691,정상
CL00902,2026-06-25 22:44,A,냉동1,-17.61,-15.13,87.2,1.0,48.4,19.4,4.395,정상
CL01259,2026-07-05 08:09,C,냉동2,-16.64,-14.24,89.5,49.0,55.8,0.0,4.988,폐기
CL00870,2026-06-25 04:15,C,냉동2,-17.18,-14.23,84.9,10.0,50.5,0.0,4.024,정상
CL02742,2026-08-15 14:23,A,냉동3,-18.35,-15.08,83.1,52.0,42.6,0.0,3.536,정상
CL01113,2026-07-01 10:26,A,냉동2,-18.77,-16.51,92.6,47.0,41.8,0.0,3.268,정상
CL00538,2026-06-15 23:51,C,냉동2,-18.63,-16.29,75.9,1.0,42.9,0.0,3.118,정상
CL02649,2026-08-13 03:35,A,냉동2,-17.41,-14.78,88.2,11.0,44.3,0.0,3.427,정상
CL02753,2026-08-15 21:17,B,냉동3,-18.8,-16.28,84.9,19.0,48.1,0.0,4.01,폐기
CL00395,2026-06-11 19:46,A,냉동2,-17.72,-15.81,81.6,84.0,47.8,0.0,3.467,정상
CL02164,2026-07-30 12:08,A,냉동1,-18.58,-15.17,79.1,152.0,37.6,0.0,3.008,정상
CL03313,2026-08-31 16:07,C,냉동3,-17.93,-15.11,90.6,36.0,50.1,0.0,3.881,폐기
CL02966,2026-08-21 16:41,B,냉동1,-18.16,-15.88,77.9,4.0,47.8,0.0,3.794,정상
CL03323,2026-08-31 23:25,B,냉동3,-18.31,-15.08,80.2,4.0,43.2,0.0,3.452,정상
CL02903,2026-08-19 22:58,C,냉동3,-17.85,-15.53,78.9,106.0,45.8,0.0,3.297,정상
CL02899,2026-08-19 20:59,A,냉동1,-17.3,-15.05,80.2,7.0,57.1,0.0,4.017,정상
CL02786,2026-08-16 15:16,A,냉동3,-17.83,-15.07,82.4,13.0,50.3,23.7,4.094,정상
CL01011,2026-06-28 17:38,B,냉동1,-18.7,-15.93,81.7,102.0,43.9,0.0,3.719,정상
CL01740,2026-07-19 02:00,C,냉동1,-18.22,-15.69,81.0,4.0,40.6,0.0,3.11,정상
CL00456,2026-06-13 09:22,B,냉동3,-18.34,-16.05,83.9,76.0,40.7,0.0,3.384,정상
CL02121,2026-07-29 05:27,B,냉동2,-18.07,-14.5,80.6,4.0,41.0,0.0,3.141,정상
CL00009,2026-06-01 04:19,B,냉동1,-18.35,-15.7,83.4,33.0,40.2,18.8,3.449,정상
CL03404,2026-09-03 03:37,C,냉동1,-18.37,-16.04,80.6,2.0,62.6,0.0,5.172,정상
CL02503,2026-08-08 22:19,C,냉동1,-18.22,-15.67,83.9,8.0,46.0,20.0,4.141,정상
CL02336,2026-08-04 02:10,C,냉동2,-18.89,-16.45,86.1,4.0,46.3,0.0,3.176,정상
CL00828,2026-06-23 21:12,B,냉동1,-17.66,-15.0,81.9,3.0,51.7,0.0,4.057,정상
CL00628,2026-06-18 07:49,B,냉동1,-18.15,-15.29,86.3,39.0,46.5,0.0,3.09,정상
CL01786,2026-07-20 12:49,C,냉동1,-18.22,-15.18,85.8,15.0,40.4,0.0,3.098,정상
CL02740,2026-08-15 13:20,A,냉동1,-17.41,-14.77,81.7,64.0,53.3,0.0,4.124,정상
CL02207,2026-07-31 14:00,A,냉동3,-17.38,-14.61,86.8,16.0,42.6,0.0,2.948,정상
CL00055,2026-06-02 12:58,C,냉동3,-19.04,-16.33,78.9,51.0,49.3,0.0,3.858,정상
CL02945,2026-08-21 01:45,B,냉동2,-18.4,-15.31,88.6,13.0,44.2,0.0,3.726,정상
CL02252,2026-08-01 21:20,C,냉동3,-17.53,-14.65,88.1,6.0,53.9,0.0,4.376,정상
CL00745,2026-06-21 13:33,C,냉동3,-17.98,-14.72,84.1,181.0,45.8,0.0,4.259,정상
CL01556,2026-07-13 18:27,A,냉동3,-18.67,-15.97,76.4,29.0,35.0,0.0,2.813,정상
CL01774,2026-07-20 06:18,A,냉동1,-18.59,-15.64,85.9,43.0,49.7,0.0,3.865,정상
CL01143,2026-07-02 04:50,A,냉동1,-18.31,-16.01,86.1,11.0,42.3,0.0,3.504,정상
CL01704,2026-07-18 00:54,B,냉동1,-15.93,-13.24,94.4,30.0,59.3,0.0,4.561,폐기
CL01812,2026-07-21 03:56,A,냉동3,-18.06,-15.66,91.7,38.0,53.2,0.0,4.175,정상
CL00695,2026-06-20 04:31,A,냉동1,-19.38,-16.43,81.2,1.0,31.5,0.0,2.42,정상
CL01717,2026-07-18 07:54,A,냉동3,-17.72,-14.44,84.0,12.0,51.8,0.0,4.44,정상
CL01345,2026-07-07 17:39,C,냉동2,-17.39,-15.23,82.4,22.0,48.3,12.9,3.964,정상
CL02024,2026-07-26 16:40,C,냉동1,-16.73,-13.93,87.3,18.0,54.9,0.0,4.183,정상
CL00799,2026-06-23 00:16,A,냉동2,-18.23,-15.64,85.5,12.0,45.7,0.0,3.154,정상
CL02490,2026-08-08 14:29,A,냉동1,-17.81,-15.34,74.6,36.0,48.0,0.0,3.383,정상
CL02560,2026-08-10 15:01,A,냉동3,-17.73,-15.75,86.2,113.0,47.9,0.0,3.617,정상
CL01208,2026-07-03 18:02,C,냉동1,-17.51,-14.58,88.8,11.0,48.0,20.6,4.516,정상
CL03044,2026-08-23 23:36,B,냉동1,-18.76,-16.33,89.0,0.0,38.4,0.0,3.214,정상
CL03046,2026-08-24 00:55,A,냉동1,-17.6,-14.74,85.5,21.0,46.8,0.0,3.304,정상
CL00283,2026-06-08 22:23,A,냉동3,-18.23,-15.95,82.4,8.0,38.3,0.0,3.379,정상
CL02039,2026-07-26 22:35,B,냉동1,-18.92,-16.4,85.3,5.0,39.2,0.0,3.255,정상
CL01909,2026-07-23 19:01,A,냉동1,-19.11,-16.51,87.8,44.0,41.5,0.0,3.268,정상
CL01605,2026-07-14 23:26,A,냉동3,-18.72,-17.03,86.9,14.0,44.9,0.0,3.17,정상
CL01265,2026-07-05 10:34,C,냉동1,-17.79,-15.4,79.3,46.0,38.4,0.0,3.198,정상
CL00634,2026-06-18 11:21,A,냉동2,-17.31,-14.33,91.3,149.0,46.7,0.0,4.124,정상
CL02713,2026-08-14 17:26,C,냉동1,-17.3,-14.49,79.3,48.0,49.0,0.0,3.578,정상
CL00168,2026-06-05 23:02,B,냉동1,-18.15,-14.87,81.0,22.0,46.7,13.7,4.04,정상
CL00674,2026-06-19 14:06,A,냉동1,-17.65,-15.51,86.3,36.0,44.0,0.0,3.207,폐기
CL03263,2026-08-30 11:40,A,냉동1,-17.38,-14.7,88.0,33.0,49.6,0.0,4.334,정상
CL00438,2026-06-12 22:37,B,냉동2,-16.7,-15.59,88.7,330.0,50.7,0.0,3.443,정상
CL01739,2026-07-19 00:46,C,냉동2,-18.12,-15.31,82.1,7.0,43.9,0.0,3.558,정상
CL02113,2026-07-29 00:05,C,냉동1,-17.24,-14.19,85.3,3.0,51.8,0.0,4.448,정상
CL02820,2026-08-17 14:32,C,냉동1,-17.31,-14.6,89.1,33.0,43.1,0.0,3.004,정상
CL02183,2026-07-31 00:15,B,냉동1,-18.21,-15.87,78.1,13.0,42.1,0.0,3.568,정상
CL00399,2026-06-11 21:20,A,냉동2,-18.27,-16.39,82.4,40.0,48.5,0.0,3.903,정상
CL01408,2026-07-09 15:07,A,냉동3,-18.38,-15.89,89.2,33.0,54.1,0.0,4.612,정상
CL02266,2026-08-02 03:30,B,냉동2,-18.5,-15.54,79.9,40.0,43.5,0.0,3.056,정상
CL02823,2026-08-17 17:19,C,냉동2,-18.11,-15.28,84.5,22.0,44.3,0.0,3.635,정상
CL00020,2026-06-01 10:00,A,냉동3,-18.79,-15.59,88.9,47.0,38.6,0.0,3.149,정상
CL01999,2026-07-26 04:50,A,냉동3,-19.17,-16.5,86.7,16.0,40.7,0.0,2.954,정상
CL03334,2026-09-01 07:09,A,냉동2,-18.56,-15.61,82.6,8.0,45.2,0.0,3.442,정상
CL02332,2026-08-04 00:35,B,냉동1,-18.76,-15.87,90.1,21.0,40.2,0.0,3.015,정상
CL00864,2026-06-25 00:52,A,냉동1,-18.96,-16.15,85.6,23.0,43.9,25.8,4.061,정상
CL01066,2026-06-30 03:27,B,냉동2,-18.07,-15.72,76.6,2.0,44.3,0.0,3.09,정상
CL02952,2026-08-21 04:45,B,냉동1,-17.8,-15.33,91.4,3.0,50.6,0.0,3.822,정상
CL01348,2026-07-07 19:13,A,냉동2,-17.64,-15.41,86.7,18.0,47.7,0.0,3.784,폐기
CL02385,2026-08-05 15:43,C,냉동2,-17.25,-14.59,79.9,18.0,48.3,0.0,3.654,정상
CL00494,2026-06-14 18:35,B,냉동1,-18.86,-15.77,80.9,57.0,41.1,0.0,2.797,정상
CL01148,2026-07-02 06:32,B,냉동3,-19.32,-17.17,87.0,46.0,33.6,0.0,2.435,정상
CL03068,2026-08-24 15:47,B,냉동2,-18.41,-15.87,83.1,98.0,48.0,0.0,3.947,정상
CL01035,2026-06-29 08:49,A,냉동2,-18.41,-16.12,81.8,39.0,48.1,12.5,4.111,정상
CL01823,2026-07-21 12:02,B,냉동3,-18.02,-15.58,83.0,10.0,42.1,0.0,3.261,정상
CL02846,2026-08-18 09:27,A,냉동1,-17.55,-16.0,81.6,70.0,42.2,0.0,3.393,정상
CL02153,2026-07-30 03:34,B,냉동2,-17.64,-15.34,84.4,15.0,48.0,0.0,,정상
CL01431,2026-07-10 04:24,A,냉동2,-18.19,-15.72,86.0,14.0,37.5,0.0,2.478,정상
CL00027,2026-06-01 15:22,B,냉동3,-17.34,-14.87,84.3,95.0,51.6,0.0,3.823,정상
CL03246,2026-08-29 23:28,C,냉동3,-18.58,-15.97,81.6,21.0,47.7,0.0,3.658,정상
CL00065,2026-06-02 17:50,B,냉동1,-17.3,-14.17,84.9,90.0,51.9,0.0,3.619,정상
CL00182,2026-06-06 05:39,A,냉동1,-18.87,-16.29,84.8,6.0,38.8,11.7,2.929,정상
CL00873,2026-06-25 05:53,A,냉동3,-18.44,-15.75,79.9,3.0,44.1,0.0,3.44,정상
CL02634,2026-08-12 16:26,A,냉동3,-17.5,-15.5,80.8,38.0,41.5,0.0,3.314,정상
CL00130,2026-06-04 16:56,C,냉동1,-17.13,-13.82,80.6,40.0,46.5,0.0,4.121,정상
CL03002,2026-08-22 20:08,B,냉동2,-17.53,-15.21,78.4,12.0,53.0,0.0,3.782,폐기
CL00137,2026-06-04 23:43,A,냉동1,-18.38,-15.81,81.1,11.0,47.3,15.6,3.944,정상
CL03013,2026-08-23 05:51,A,냉동1,-17.82,-15.45,90.4,0.0,47.6,0.0,3.475,정상
CL02735,2026-08-15 09:23,B,냉동2,-18.08,-15.28,82.6,22.0,41.4,0.0,3.154,정상
CL01716,2026-07-18 07:50,B,냉동1,-16.37,-13.51,86.6,2.0,53.6,0.0,4.411,폐기
CL00197,2026-06-06 15:36,C,냉동2,-17.89,-16.27,79.8,46.0,49.0,0.0,4.051,정상
CL01044,2026-06-29 12:22,B,냉동3,-17.43,-15.38,97.4,254.0,47.3,0.0,3.612,정상
CL03056,2026-08-24 08:27,A,냉동1,-17.61,-14.89,82.8,27.0,45.3,0.0,3.296,정상
CL01648,2026-07-16 10:59,C,냉동3,-18.18,-16.09,81.3,23.0,48.9,0.0,3.621,정상
CL00767,2026-06-22 03:17,B,냉동2,-18.6,-16.44,85.6,3.0,49.1,0.0,3.726,정상
CL01335,2026-07-07 12:44,A,냉동2,-17.2,-15.02,77.7,5.0,51.0,0.0,4.17,정상
CL02017,2026-07-26 13:43,A,냉동3,-17.13,-14.31,88.3,101.0,54.9,0.0,3.982,폐기
CL02407,2026-08-06 04:56,A,냉동2,-18.89,-16.6,81.8,1.0,44.0,0.0,3.77,정상
CL00664,2026-06-19 08:36,B,냉동3,-17.28,-13.89,84.4,40.0,55.3,0.0,4.313,정상
CL00345,2026-06-10 15:13,A,냉동1,-18.25,-14.66,81.3,91.0,40.4,0.0,3.402,정상
CL00757,2026-06-21 21:16,C,냉동2,-18.36,-16.48,89.6,1.0,52.4,0.0,4.291,정상
CL02783,2026-08-16 14:21,C,냉동1,-18.86,-16.51,84.3,60.0,48.7,25.3,4.28,정상
CL02362,2026-08-04 20:01,C,냉동2,-17.32,-14.33,80.3,33.0,51.3,0.0,3.384,정상
CL00413,2026-06-12 05:11,B,냉동1,-18.11,-15.31,84.0,14.0,38.9,0.0,3.087,정상
CL00833,2026-06-24 00:17,C,냉동2,-17.68,-14.45,81.5,38.0,42.2,0.0,2.99,정상
CL00892,2026-06-25 18:46,C,냉동1,-18.58,-16.48,83.1,30.0,45.6,0.0,3.276,정상
CL02548,2026-08-10 05:56,A,냉동2,-19.06,-15.88,85.5,6.0,36.4,0.0,2.926,정상
CL02877,2026-08-19 04:08,A,냉동2,-17.79,-14.55,84.2,24.0,44.1,0.0,3.31,정상
CL01652,2026-07-16 13:34,A,냉동3,-17.92,-15.96,71.7,12.0,51.0,17.3,4.522,정상
CL01000,2026-06-28 13:35,A,냉동2,-18.44,-16.55,84.6,49.0,42.7,0.0,3.223,정상
CL02847,2026-08-18 09:41,A,냉동3,-18.39,-15.79,89.0,26.0,40.4,0.0,2.775,정상
CL02078,2026-07-28 01:33,A,냉동1,-18.78,-16.82,89.9,3.0,48.1,0.0,3.53,정상
CL00166,2026-06-05 21:06,A,냉동2,-18.33,-15.12,84.5,13.0,50.4,0.0,3.623,정상
CL03309,2026-08-31 14:07,B,냉동1,-17.64,-15.56,83.1,23.0,49.9,22.4,4.226,정상
CL01018,2026-06-28 23:08,A,냉동1,-17.63,-13.88,86.4,20.0,40.6,0.0,3.427,정상
CL01490,2026-07-11 19:21,A,냉동1,-17.58,-15.07,89.0,60.0,51.7,0.0,4.221,정상
CL01920,2026-07-24 05:06,B,냉동3,-17.78,-15.22,79.1,15.0,42.6,0.0,3.258,정상
CL01388,2026-07-09 02:49,B,냉동1,-17.72,-14.5,77.7,9.0,44.1,0.0,3.447,정상
CL01669,2026-07-17 03:13,C,냉동2,-17.4,-14.62,82.8,7.0,54.7,0.0,4.104,정상
CL02161,2026-07-30 09:44,A,냉동1,-18.5,-16.06,87.9,72.0,39.9,0.0,2.867,정상
CL01119,2026-07-01 15:24,C,냉동2,-18.56,-15.86,84.2,21.0,48.4,0.0,3.648,정상
CL02528,2026-08-09 16:43,B,냉동1,-17.72,-14.81,82.2,53.0,49.8,0.0,3.306,정상
CL02486,2026-08-08 12:50,B,냉동2,-18.31,-14.98,84.4,39.0,44.4,0.0,3.667,정상
CL01890,2026-07-23 07:33,B,냉동1,-16.94,-14.8,81.1,9.0,52.4,0.0,4.131,정상
CL01278,2026-07-05 21:49,A,냉동1,-18.33,-15.44,86.8,30.0,38.3,0.0,2.929,정상
CL02825,2026-08-17 19:10,C,냉동3,-17.49,-13.91,91.3,158.0,43.8,0.0,3.374,정상
CL01942,2026-07-24 16:54,A,냉동1,-17.64,-15.19,82.0,16.0,57.6,0.0,4.114,정상
CL02551,2026-08-10 07:55,C,냉동3,-17.63,-14.55,84.2,4.0,53.8,0.0,4.234,정상
CL00788,2026-06-22 18:02,C,냉동2,-17.5,-14.78,79.1,31.0,42.9,25.2,3.84,정상
CL01957,2026-07-24 23:51,A,냉동1,-17.98,-15.07,88.9,4.0,47.2,20.6,3.658,정상
CL02824,2026-08-17 18:33,B,냉동2,-18.44,-16.62,83.2,13.0,44.2,0.0,3.631,정상
