lot_id,produced_at,plant_code,line_id,shift,product,fill_error,cap_torque,seal_temp,line_speed,ambient_temp,ambient_humidity,result
L04105,2026-06-18 17:29,P-SEOUL-01,F-2,오후,500mL,-0.42,2.14,183.5,380,26.1,60.6,합격
L04106,2026-06-18 17:31,P-SEOUL-01,F-1,오후,500mL,-1.02,2.2,181.1,415,22.9,49.0,합격
L04107,2026-06-18 17:54,P-SEOUL-01,F-1,오후,500mL,0.33,2.08,181.5,396,26.6,53.1,합격
L04108,2026-06-18 18:31,P-SEOUL-01,F-1,오후,1L,1.27,1.74,181.8,396,23.2,66.3,합격
L04109,2026-06-18 18:40,P-SEOUL-01,F-1,오후,500mL,1.36,2.16,178.1,404,21.9,54.6,합격
L04110,2026-06-18 18:54,P-SEOUL-01,F-2,오후,500mL,-1.48,2.09,182.7,393,20.3,58.1,합격
L04111,2026-06-18 19:39,P-SEOUL-01,F-1,오후,2L,0.04,2.05,179.8,388,26.6,52.6,합격
L04112,2026-06-18 20:08,P-SEOUL-01,F-1,오후,500mL,-0.44,2.23,178.8,390,23.8,49.2,합격
L04113,2026-06-18 20:13,P-SEOUL-01,F-1,오후,1L,-0.83,1.9,181.6,403,20.5,46.1,합격
L04114,2026-06-18 20:35,P-SEOUL-01,F-1,오후,2L,3.9,1.49,180.9,381,17.9,53.1,재검
L04115,2026-06-18 21:24,P-SEOUL-01,F-1,오후,1L,-2.09,1.95,180.3,399,16.3,60.3,합격
L04116,2026-06-18 21:29,P-SEOUL-01,F-2,오후,2L,-0.69,1.95,183.6,407,21.0,44.7,합격
L04117,2026-06-18 22:33,P-SEOUL-01,F-1,야간,1L,0.41,2.35,181.9,381,26.6,37.7,합격
L04118,2026-06-18 23:31,P-SEOUL-01,F-1,야간,1L,1.25,1.87,178.9,410,25.6,51.7,합격
L04119,2026-06-19 00:45,P-SEOUL-01,F-1,야간,500mL,0.53,2.13,178.5,376,25.8,57.6,합격
L04120,2026-06-19 01:47,P-SEOUL-01,F-3,야간,1L,-0.54,1.76,181.1,382,21.4,59.0,합격
L04121,2026-06-19 01:47,P-SEOUL-01,F-2,야간,1L,1.35,2.1,184.0,399,24.4,55.7,합격
L04122,2026-06-19 01:57,P-SEOUL-01,F-3,야간,500mL,0.84,2.1,177.3,426,25.0,38.2,합격
L04123,2026-06-19 02:10,P-SEOUL-01,F-3,야간,1L,-0.63,1.99,179.1,408,20.7,40.7,합격
L04124,2026-06-19 02:15,P-SEOUL-01,F-3,야간,500mL,-0.71,1.94,181.5,394,25.5,57.1,합격
L04125,2026-06-19 02:20,P-SEOUL-01,F-1,야간,1L,-0.95,2.34,179.2,389,20.8,56.8,합격
L04126,2026-06-19 02:23,P-SEOUL-01,F-2,야간,1L,0.03,1.98,188.4,415,25.1,57.3,합격
L04127,2026-06-19 03:18,P-SEOUL-01,F-1,야간,2L,0.16,2.11,181.3,398,30.2,54.2,합격
L04128,2026-06-19 03:33,P-SEOUL-01,F-3,야간,1L,1.14,2.01,177.3,400,21.8,51.8,재검
L04129,2026-06-19 04:20,P-SEOUL-01,F-3,야간,1L,0.62,2.05,178.4,404,24.6,55.8,합격
L04130,2026-06-19 04:28,P-SEOUL-01,F-2,야간,2L,1.12,2.17,182.2,417,21.2,41.2,합격
L04131,2026-06-19 04:54,P-SEOUL-01,F-2,야간,1L,0.99,1.94,188.8,392,24.4,59.3,합격
L04132,2026-06-19 05:00,P-SEOUL-01,F-2,야간,500mL,-2.36,2.29,202.9,398,21.3,46.2,재검
L04133,2026-06-19 05:48,P-SEOUL-01,F-3,야간,2L,-1.15,1.99,180.2,401,20.7,61.5,합격
L04134,2026-06-19 05:55,P-SEOUL-01,F-1,야간,1L,-0.51,2.11,177.0,402,23.3,50.7,합격
L04135,2026-06-19 06:09,P-SEOUL-01,F-1,주간,500mL,0.03,2.13,179.4,395,22.7,64.3,합격
L04136,2026-06-19 07:15,P-SEOUL-01,F-3,주간,2L,-1.78,2.08,180.7,400,23.6,47.5,합격
L04137,2026-06-19 07:34,P-SEOUL-01,F-3,주간,500mL,-0.59,2.14,180.3,401,32.3,30.9,합격
L04138,2026-06-19 08:05,P-SEOUL-01,F-2,주간,500mL,-2.52,2.12,186.9,402,23.4,42.3,합격
L04139,2026-06-19 08:18,P-SEOUL-01,F-3,주간,2L,0.1,1.97,182.6,401,21.6,49.2,합격
L04140,2026-06-19 09:33,P-SEOUL-01,F-1,주간,500mL,5.5,1.86,177.6,409,18.2,79.2,재검
L04141,2026-06-19 10:37,P-SEOUL-01,F-2,주간,500mL,0.32,1.94,184.3,372,25.3,50.4,합격
L04142,2026-06-19 10:40,P-SEOUL-01,F-1,주간,1L,0.13,2.11,179.5,388,25.9,49.0,합격
L04143,2026-06-19 11:10,P-SEOUL-01,F-1,주간,500mL,-0.73,2.2,179.5,411,26.0,57.4,합격
L04144,2026-06-19 12:46,P-SEOUL-01,F-3,주간,2L,-0.87,2.3,179.7,387,26.8,51.4,합격
L04145,2026-06-19 13:05,P-SEOUL-01,F-1,주간,500mL,-0.36,2.29,177.9,411,20.8,53.7,합격
L04146,2026-06-19 13:13,P-SEOUL-01,F-2,주간,500mL,-1.19,2.29,182.6,403,26.6,58.7,합격
L04147,2026-06-19 13:40,P-SEOUL-01,F-1,주간,1L,-1.2,2.13,178.3,378,22.5,40.4,합격
L04148,2026-06-19 14:49,P-SEOUL-01,F-1,오후,1L,-0.21,2.13,179.9,408,22.4,45.5,합격
L04149,2026-06-19 15:00,P-SEOUL-01,F-1,오후,500mL,-0.92,2.06,181.9,386,25.8,62.0,합격
L04150,2026-06-19 16:04,P-SEOUL-01,F-2,오후,1L,1.49,1.79,184.8,398,23.6,54.1,합격
L04151,2026-06-19 16:17,P-SEOUL-01,F-2,오후,500mL,-0.2,2.07,182.1,387,20.8,55.1,합격
L04152,2026-06-19 16:39,P-SEOUL-01,F-1,오후,2L,-1.08,1.92,178.8,405,22.7,65.3,합격
L04153,2026-06-19 17:57,P-SEOUL-01,F-1,오후,500mL,-0.66,1.95,177.5,405,22.0,44.0,합격
L04154,2026-06-19 18:00,P-SEOUL-01,F-3,오후,1L,-0.96,2.19,178.8,415,26.7,53.0,합격
L04155,2026-06-19 18:33,P-SEOUL-01,F-3,오후,2L,-0.7,2.17,181.8,413,25.7,41.0,합격
L04156,2026-06-19 18:49,P-SEOUL-01,F-2,오후,2L,-1.31,2.03,188.0,397,24.6,43.3,합격
L04157,2026-06-19 19:08,P-SEOUL-01,F-1,오후,1L,-0.49,2.07,181.1,386,27.0,63.4,합격
L04158,2026-06-19 19:25,P-SEOUL-01,F-1,오후,1L,-1.05,2.11,178.9,400,27.2,58.5,합격
L04159,2026-06-19 19:38,P-SEOUL-01,F-3,오후,500mL,-1.44,,180.7,389,22.8,46.2,합격
L04160,2026-06-19 19:56,P-SEOUL-01,F-3,오후,1L,0.11,2.04,179.0,389,21.5,44.2,합격
L04161,2026-06-19 20:31,P-SEOUL-01,F-3,오후,1L,-0.8,2.07,178.8,415,24.8,52.4,합격
L04162,2026-06-19 20:37,P-SEOUL-01,F-3,오후,1L,0.21,2.16,178.5,392,23.1,49.9,합격
L04163,2026-06-19 20:43,P-SEOUL-01,F-2,오후,2L,-0.7,2.19,181.1,403,30.6,47.3,합격
L04164,2026-06-19 20:44,P-SEOUL-01,F-2,오후,1L,-0.27,2.01,203.9,404,22.7,,재검
L04165,2026-06-19 21:32,P-SEOUL-01,F-2,오후,500mL,0.54,1.89,188.1,414,18.7,53.5,합격
L04166,2026-06-19 22:18,P-SEOUL-01,F-1,야간,500mL,-0.12,2.09,179.0,392,22.7,38.6,합격
L04167,2026-06-19 22:30,P-SEOUL-01,F-1,야간,1L,1.44,2.0,181.4,394,23.9,65.4,합격
L04168,2026-06-19 23:38,P-SEOUL-01,F-2,야간,500mL,0.85,1.88,186.5,393,24.7,51.9,합격
L04169,2026-06-20 00:01,P-SEOUL-01,F-3,야간,1L,0.63,1.7,180.5,386,26.0,50.6,합격
L04170,2026-06-20 00:59,P-SEOUL-01,F-1,야간,500mL,0.43,2.02,180.3,399,23.1,63.0,합격
L04171,2026-06-20 01:16,P-SEOUL-01,F-1,야간,500mL,-0.93,2.07,181.1,395,22.6,53.6,합격
L04172,2026-06-20 01:17,P-SEOUL-01,F-3,야간,500mL,0.98,1.96,183.3,389,23.6,56.6,합격
L04173,2026-06-20 01:41,P-SEOUL-01,F-2,야간,2L,1.95,2.09,183.9,389,24.0,56.8,합격
L04174,2026-06-20 02:09,P-SEOUL-01,F-3,야간,500mL,0.98,1.88,178.9,380,27.0,60.4,합격
L04175,2026-06-20 02:09,P-SEOUL-01,F-2,야간,1L,0.11,1.98,197.6,416,20.9,47.2,재검
L04176,2026-06-20 02:21,P-SEOUL-01,F-1,야간,1L,-0.39,2.08,181.5,379,23.5,53.1,합격
L04177,2026-06-20 02:51,P-SEOUL-01,F-2,야간,500mL,-0.34,1.89,180.6,381,16.5,63.6,합격
L04178,2026-06-20 03:48,P-SEOUL-01,F-1,야간,1L,-0.31,1.81,179.8,404,20.5,63.5,합격
L04179,2026-06-20 05:01,P-SEOUL-01,F-1,야간,500mL,0.38,1.94,178.5,401,18.8,58.3,합격
L04180,2026-06-20 05:15,P-SEOUL-01,F-1,야간,1L,0.73,2.11,178.9,390,23.6,65.4,합격
L04181,2026-06-20 05:23,P-SEOUL-01,F-1,야간,500mL,0.62,2.08,180.2,421,26.9,47.3,합격
L04182,2026-06-20 05:45,P-SEOUL-01,F-3,야간,1L,1.7,2.0,176.4,383,24.6,54.8,합격
L04183,2026-06-20 06:26,P-SEOUL-01,F-1,주간,500mL,0.53,1.92,180.8,409,20.6,57.3,합격
L04184,2026-06-20 06:41,P-SEOUL-01,F-2,주간,500mL,0.08,2.09,182.8,403,22.0,50.1,합격
L04185,2026-06-20 07:06,P-SEOUL-01,F-2,주간,1L,-0.81,,186.0,395,23.0,64.8,합격
L04186,2026-06-20 07:19,P-SEOUL-01,F-2,주간,500mL,-0.26,1.84,187.7,419,23.1,42.0,합격
L04187,2026-06-20 08:42,P-SEOUL-01,F-3,주간,500mL,0.49,2.33,179.9,397,18.7,62.4,합격
L04188,2026-06-20 09:17,P-SEOUL-01,F-1,주간,1L,-0.37,2.25,177.3,379,26.6,51.1,합격
L04189,2026-06-20 09:41,P-SEOUL-01,F-1,주간,2L,-0.35,2.27,183.4,397,24.2,60.5,합격
L04190,2026-06-20 09:57,P-SEOUL-01,F-3,주간,500mL,-0.3,2.15,180.0,390,22.4,54.0,합격
L04191,2026-06-20 09:59,P-SEOUL-01,F-2,주간,500mL,-0.22,1.91,184.2,393,16.2,63.0,합격
L04192,2026-06-20 10:06,P-SEOUL-01,F-2,주간,1L,0.42,2.21,185.2,403,23.6,48.1,합격
L04193,2026-06-20 11:00,P-SEOUL-01,F-1,주간,500mL,-0.37,2.03,180.5,421,17.3,56.0,합격
L04194,2026-06-20 11:05,P-SEOUL-01,F-1,주간,500mL,-0.1,2.07,184.2,396,19.1,54.7,합격
L04195,2026-06-20 11:23,P-SEOUL-01,F-1,주간,500mL,0.66,2.07,181.4,412,18.2,54.2,합격
L04196,2026-06-20 11:43,P-SEOUL-01,F-1,주간,1L,-1.09,2.27,180.4,422,21.6,58.4,합격
L04197,2026-06-20 13:07,P-SEOUL-01,F-1,주간,500mL,0.45,2.03,179.4,379,23.5,47.1,합격
L04198,2026-06-20 14:33,P-SEOUL-01,F-3,오후,2L,0.76,2.01,179.6,415,22.4,44.3,합격
L04199,2026-06-20 14:37,P-SEOUL-01,F-3,오후,500mL,-0.85,2.11,181.2,396,24.1,51.6,합격
L04200,2026-06-20 15:13,P-SEOUL-01,F-2,오후,500mL,-0.23,2.21,186.2,409,26.1,55.6,합격
L04201,2026-06-20 15:31,P-SEOUL-01,F-2,오후,1L,-0.22,2.26,182.8,421,26.7,48.4,합격
L04202,2026-06-20 15:50,P-SEOUL-01,F-2,오후,500mL,-0.62,2.13,185.9,385,30.3,46.2,합격
L04203,2026-06-20 16:09,P-SEOUL-01,F-1,오후,500mL,-0.3,2.06,179.4,391,26.7,46.9,합격
L04204,2026-06-20 16:41,P-SEOUL-01,F-1,오후,500mL,-0.45,2.19,178.4,381,24.2,,합격
L04205,2026-06-20 18:33,P-SEOUL-01,F-1,오후,500mL,0.23,2.06,179.7,404,24.6,55.1,합격
L04206,2026-06-20 18:54,P-SEOUL-01,F-3,오후,1L,0.27,2.02,177.6,392,24.2,56.8,합격
L04207,2026-06-20 19:37,P-SEOUL-01,F-3,오후,2L,-0.19,2.09,179.9,391,26.1,44.6,합격
L04208,2026-06-20 19:40,P-SEOUL-01,F-1,오후,2L,0.22,1.82,180.8,409,22.3,44.5,합격
L04209,2026-06-20 19:47,P-SEOUL-01,F-2,오후,500mL,0.44,2.06,185.7,395,21.8,45.2,합격
L04210,2026-06-20 21:10,P-SEOUL-01,F-2,오후,500mL,-0.48,2.04,186.2,379,23.5,59.8,합격
L04211,2026-06-20 21:12,P-SEOUL-01,F-1,오후,2L,0.69,2.14,181.9,412,18.9,60.9,합격
L04212,2026-06-20 21:51,P-SEOUL-01,F-3,오후,500mL,1.57,2.02,182.5,383,21.1,59.5,합격
L04213,2026-06-20 22:01,P-SEOUL-01,F-3,야간,500mL,0.29,2.03,186.8,422,22.0,51.1,합격
L04214,2026-06-20 22:03,P-SEOUL-01,F-1,야간,1L,-0.41,1.66,178.4,386,17.8,52.4,합격
L04215,2026-06-20 22:04,P-SEOUL-01,F-2,야간,500mL,0.74,2.17,181.7,390,27.9,44.0,합격
L04216,2026-06-20 22:32,P-SEOUL-01,F-2,야간,500mL,0.71,2.21,184.1,404,21.3,52.6,합격
L04217,2026-06-20 23:23,P-SEOUL-01,F-1,야간,500mL,-1.16,2.11,180.6,424,25.3,56.3,합격
L04218,2026-06-20 23:32,P-SEOUL-01,F-2,야간,500mL,-1.65,1.95,184.5,392,26.5,48.8,합격
L04219,2026-06-20 23:36,P-SEOUL-01,F-2,야간,1L,0.37,1.91,182.0,394,21.4,37.5,합격
L04220,2026-06-20 23:55,P-SEOUL-01,F-2,야간,500mL,-0.9,1.92,189.7,385,28.0,54.4,합격
L04221,2026-06-21 00:12,P-SEOUL-01,F-1,야간,2L,-1.01,2.24,182.4,389,22.3,47.6,합격
L04222,2026-06-21 00:25,P-SEOUL-01,F-1,야간,500mL,-0.19,2.26,182.8,415,28.5,52.5,합격
L04223,2026-06-21 00:37,P-SEOUL-01,F-3,야간,1L,0.43,2.19,178.9,379,21.6,45.5,합격
L04224,2026-06-21 00:40,P-SEOUL-01,F-1,야간,1L,1.16,,180.5,405,24.7,59.2,합격
L04225,2026-06-21 00:48,P-SEOUL-01,F-2,야간,500mL,-0.4,2.04,182.5,395,22.8,45.9,합격
L04226,2026-06-21 01:10,P-SEOUL-01,F-1,야간,500mL,0.14,1.8,179.1,404,28.0,50.3,합격
L04227,2026-06-21 01:14,P-SEOUL-01,F-2,야간,1L,-0.11,2.08,180.8,391,16.4,42.7,합격
L04228,2026-06-21 01:57,P-SEOUL-01,F-1,야간,500mL,-0.63,2.18,179.2,392,25.1,59.6,합격
L04229,2026-06-21 02:51,P-SEOUL-01,F-3,야간,500mL,-0.28,2.16,181.0,397,31.4,55.4,합격
L04230,2026-06-21 02:51,P-SEOUL-01,F-3,야간,2L,0.09,1.97,181.0,405,25.6,45.8,합격
L04231,2026-06-21 02:54,P-SEOUL-01,F-1,야간,1L,-0.43,2.22,179.7,407,27.7,44.1,합격
L04232,2026-06-21 03:27,P-SEOUL-01,F-1,야간,500mL,-0.51,2.13,180.3,392,30.6,49.8,합격
L04233,2026-06-21 04:38,P-SEOUL-01,F-2,야간,500mL,-0.17,2.03,179.8,387,19.7,53.2,합격
L04234,2026-06-21 05:01,P-SEOUL-01,F-2,야간,500mL,0.9,2.19,186.5,386,21.9,59.9,합격
L04235,2026-06-21 05:05,P-SEOUL-01,F-1,야간,2L,0.13,2.18,181.5,414,22.7,52.6,합격
L04236,2026-06-21 05:35,P-SEOUL-01,F-1,야간,500mL,0.14,2.18,183.4,400,23.8,55.2,합격
L04237,2026-06-21 05:57,P-SEOUL-01,F-1,야간,2L,-1.14,2.13,181.0,412,23.4,57.1,합격
L04238,2026-06-21 07:10,P-SEOUL-01,F-1,주간,500mL,0.2,2.05,177.3,421,23.3,51.5,합격
L04239,2026-06-21 07:27,P-SEOUL-01,F-2,주간,500mL,0.02,1.34,185.5,386,26.7,47.9,재검
L04240,2026-06-21 07:46,P-SEOUL-01,F-1,주간,1L,-0.95,2.19,177.7,397,25.4,51.1,합격
L04241,2026-06-21 07:53,P-SEOUL-01,F-1,주간,500mL,-0.49,2.02,182.1,390,25.1,60.3,합격
L04242,2026-06-21 08:33,P-SEOUL-01,F-1,주간,1L,-0.74,1.96,177.5,391,23.9,48.4,합격
L04243,2026-06-21 08:35,P-SEOUL-01,F-3,주간,500mL,-0.59,,180.7,393,23.8,63.0,합격
L04244,2026-06-21 08:51,P-SEOUL-01,F-2,주간,1L,0.95,2.03,182.7,406,26.0,49.1,합격
L04245,2026-06-21 10:52,P-SEOUL-01,F-1,주간,2L,-0.17,1.97,182.0,394,26.1,51.5,합격
L04246,2026-06-21 12:00,P-SEOUL-01,F-2,주간,500mL,0.43,2.02,188.3,403,29.7,38.7,합격
L04247,2026-06-21 12:11,P-SEOUL-01,F-1,주간,500mL,0.28,1.99,181.7,387,25.1,64.1,합격
L04248,2026-06-21 12:40,P-SEOUL-01,F-2,주간,2L,-0.14,2.22,179.9,391,20.5,40.1,합격
L04249,2026-06-21 12:51,P-SEOUL-01,F-2,주간,500mL,-0.11,2.45,179.7,401,25.9,56.9,합격
L04250,2026-06-21 13:19,P-SEOUL-01,F-1,주간,500mL,0.68,1.99,177.9,404,30.9,58.4,합격
L04251,2026-06-21 13:50,P-SEOUL-01,F-1,주간,2L,-1.05,2.05,179.4,412,20.1,46.8,합격
L04252,2026-06-21 14:29,P-SEOUL-01,F-2,오후,1L,0.27,2.14,181.5,404,24.5,47.8,합격
L04253,2026-06-21 14:33,P-SEOUL-01,F-2,오후,2L,0.59,2.04,181.1,394,22.3,39.3,합격
L04254,2026-06-21 16:03,P-SEOUL-01,F-3,오후,500mL,-1.32,2.08,182.5,387,24.3,50.9,합격
L04255,2026-06-21 16:29,P-SEOUL-01,F-3,오후,1L,-1.39,2.06,180.0,400,25.7,59.3,합격
L04256,2026-06-21 17:49,P-SEOUL-01,F-1,오후,2L,0.27,2.2,178.9,405,18.9,44.3,합격
L04257,2026-06-21 17:57,P-SEOUL-01,F-1,오후,1L,1.71,2.04,179.3,404,21.9,47.7,합격
L04258,2026-06-21 18:05,P-SEOUL-01,F-3,오후,500mL,-0.4,2.0,181.0,397,17.0,62.1,합격
L04259,2026-06-21 18:12,P-SEOUL-01,F-3,오후,500mL,0.54,,176.9,372,22.9,44.9,합격
L04260,2026-06-21 18:18,P-SEOUL-01,F-1,오후,1L,1.63,2.32,176.4,392,22.9,41.3,합격
L04261,2026-06-21 19:10,P-SEOUL-01,F-1,오후,500mL,0.12,2.12,178.2,412,21.4,59.0,합격
L04262,2026-06-21 19:30,P-SEOUL-01,F-1,오후,500mL,1.56,1.75,177.2,384,18.2,40.2,합격
L04263,2026-06-21 19:33,P-SEOUL-01,F-2,오후,500mL,-0.2,2.21,183.5,402,26.3,62.5,합격
L04264,2026-06-21 19:50,P-SEOUL-01,F-3,오후,1L,-0.66,2.08,180.1,398,23.0,57.7,합격
L04265,2026-06-21 20:15,P-SEOUL-01,F-2,오후,500mL,0.19,1.97,183.4,430,25.7,51.2,합격
L04266,2026-06-21 20:45,P-SEOUL-01,F-1,오후,500mL,-1.02,2.17,180.7,389,21.9,55.6,합격
L04267,2026-06-21 20:46,P-SEOUL-01,F-3,오후,2L,-0.3,2.08,183.3,409,21.9,47.0,합격
L04268,2026-06-21 20:54,P-SEOUL-01,F-2,오후,1L,-0.29,2.06,189.5,401,25.7,41.5,합격
L04269,2026-06-21 21:51,P-SEOUL-01,F-1,오후,500mL,0.49,2.06,186.4,395,28.3,33.0,합격
L04270,2026-06-21 22:05,P-SEOUL-01,F-2,야간,1L,0.41,2.21,181.9,382,29.3,50.9,합격
L04271,2026-06-21 22:07,P-SEOUL-01,F-1,야간,500mL,-0.99,2.17,175.4,400,24.3,66.5,합격
L04272,2026-06-21 22:20,P-SEOUL-01,F-2,야간,2L,-0.2,1.97,187.1,412,24.8,59.3,합격
L04273,2026-06-21 22:24,P-SEOUL-01,F-3,야간,1L,-1.45,1.93,179.7,380,19.1,36.3,합격
L04274,2026-06-21 22:52,P-SEOUL-01,F-3,야간,2L,0.55,2.27,182.2,393,27.2,43.2,합격
L04275,2026-06-21 23:19,P-SEOUL-01,F-1,야간,500mL,-0.77,1.95,181.4,380,21.9,48.5,합격
L04276,2026-06-21 23:21,P-SEOUL-01,F-2,야간,1L,0.17,2.07,189.5,402,24.0,58.1,합격
L04277,2026-06-21 23:48,P-SEOUL-01,F-3,야간,1L,1.12,1.96,182.4,389,26.3,50.4,합격
L04278,2026-06-22 00:16,P-SEOUL-01,F-1,야간,1L,-0.58,1.93,179.7,410,28.4,52.4,합격
L04279,2026-06-22 00:32,P-SEOUL-01,F-3,야간,500mL,-0.67,2.15,178.5,398,26.3,40.6,합격
L04280,2026-06-22 00:40,P-SEOUL-01,F-2,야간,1L,0.38,1.8,183.7,381,21.2,50.7,합격
L04281,2026-06-22 00:48,P-SEOUL-01,F-2,야간,500mL,0.39,2.13,180.1,410,26.3,58.2,합격
L04282,2026-06-22 01:05,P-SEOUL-01,F-1,야간,1L,0.17,2.02,178.6,410,16.9,60.2,합격
L04283,2026-06-22 01:30,P-SEOUL-01,F-1,야간,500mL,-0.61,2.19,180.9,398,21.3,45.8,합격
L04284,2026-06-22 01:40,P-SEOUL-01,F-3,야간,2L,0.45,2.24,177.4,390,26.6,65.0,합격
L04285,2026-06-22 02:08,P-SEOUL-01,F-1,야간,1L,0.91,2.28,181.9,386,26.8,64.0,합격
L04286,2026-06-22 02:30,P-SEOUL-01,F-1,야간,500mL,-0.55,2.02,179.4,378,28.2,60.5,합격
L04287,2026-06-22 02:52,P-SEOUL-01,F-1,야간,500mL,-1.72,2.32,175.9,415,23.9,52.6,합격
L04288,2026-06-22 03:19,P-SEOUL-01,F-2,야간,500mL,-0.87,2.13,187.7,415,18.0,53.9,합격
L04289,2026-06-22 04:12,P-SEOUL-01,F-3,야간,500mL,-1.65,1.81,181.9,401,21.6,56.6,합격
L04290,2026-06-22 05:37,P-SEOUL-01,F-2,야간,1L,-1.07,1.93,185.0,407,24.0,64.0,합격
L04291,2026-06-22 05:38,P-SEOUL-01,F-3,야간,500mL,0.53,1.92,179.4,406,26.4,59.4,합격
L04292,2026-06-22 05:44,P-SEOUL-01,F-1,야간,500mL,-1.74,2.24,179.5,415,24.5,60.0,합격
L04293,2026-06-22 06:09,P-SEOUL-01,F-1,주간,1L,0.56,2.09,181.0,381,25.8,55.2,합격
L04294,2026-06-22 06:17,P-SEOUL-01,F-3,주간,2L,-0.77,1.99,180.6,411,20.1,47.8,합격
L04295,2026-06-22 06:21,P-SEOUL-01,F-1,주간,500mL,-1.06,2.03,182.8,381,24.5,63.1,합격
L04296,2026-06-22 06:33,P-SEOUL-01,F-1,주간,1L,0.6,2.15,178.2,400,22.9,60.3,합격
L04297,2026-06-22 07:09,P-SEOUL-01,F-2,주간,1L,1.52,2.08,183.7,401,27.8,35.2,합격
L04298,2026-06-22 07:20,P-SEOUL-01,F-2,주간,2L,-1.16,2.07,191.1,400,26.0,48.8,합격
L04299,2026-06-22 07:26,P-SEOUL-01,F-3,주간,500mL,-0.64,2.08,180.6,404,21.8,54.5,합격
L04300,2026-06-22 07:44,P-SEOUL-01,F-2,주간,2L,-0.4,2.17,184.0,385,24.1,60.4,합격
L04301,2026-06-22 07:46,P-SEOUL-01,F-3,주간,1L,-1.26,2.16,178.7,408,25.4,48.6,합격
L04302,2026-06-22 08:06,P-SEOUL-01,F-1,주간,2L,0.62,1.92,180.1,389,19.8,43.2,합격
L04303,2026-06-22 09:39,P-SEOUL-01,F-2,주간,500mL,0.34,,189.0,409,21.8,51.2,합격
L04304,2026-06-22 09:54,P-SEOUL-01,F-1,주간,500mL,-1.87,2.33,182.0,389,22.1,44.8,합격
L04305,2026-06-22 09:59,P-SEOUL-01,F-2,주간,500mL,1.02,2.15,186.9,404,23.8,40.6,합격
L04306,2026-06-22 10:17,P-SEOUL-01,F-1,주간,2L,0.81,2.08,180.0,415,26.1,63.0,합격
L04307,2026-06-22 10:48,P-SEOUL-01,F-2,주간,2L,1.42,2.15,183.5,412,27.0,53.4,합격
L04308,2026-06-22 10:48,P-SEOUL-01,F-2,주간,1L,-0.61,2.26,184.7,404,24.6,51.0,합격
L04309,2026-06-22 10:53,P-SEOUL-01,F-3,주간,1L,0.96,2.27,174.8,381,30.3,61.8,합격
L04310,2026-06-22 11:35,P-SEOUL-01,F-2,주간,2L,2.06,2.08,182.8,380,30.7,59.7,합격
L04311,2026-06-22 11:41,P-SEOUL-01,F-3,주간,1L,3.55,2.1,179.4,399,23.8,47.6,재검
L04312,2026-06-22 12:27,P-SEOUL-01,F-1,주간,2L,-0.26,2.12,178.0,403,20.9,47.6,합격
L04313,2026-06-22 12:32,P-SEOUL-01,F-2,주간,500mL,0.07,1.91,184.7,403,22.6,60.6,합격
L04314,2026-06-22 12:33,P-SEOUL-01,F-3,주간,500mL,0.75,2.05,179.5,414,22.8,37.1,합격
L04315,2026-06-22 12:52,P-SEOUL-01,F-2,주간,1L,0.28,2.29,186.1,402,23.1,49.6,합격
L04316,2026-06-22 13:11,P-SEOUL-01,F-1,주간,1L,0.22,1.89,177.4,400,24.3,50.1,합격
L04317,2026-06-22 13:41,P-SEOUL-01,F-1,주간,500mL,-0.1,1.92,179.5,404,22.7,63.7,합격
L04318,2026-06-22 13:47,P-SEOUL-01,F-3,주간,2L,-5.47,2.08,179.8,379,21.6,39.3,재검
L04319,2026-06-22 13:51,P-SEOUL-01,F-1,주간,500mL,1.05,2.04,183.0,396,27.5,52.9,합격
L04320,2026-06-22 13:53,P-SEOUL-01,F-2,주간,1L,0.17,2.17,182.8,375,27.2,49.2,합격
L04321,2026-06-22 15:00,P-SEOUL-01,F-2,오후,500mL,1.48,2.08,191.4,375,22.7,49.5,합격
L04322,2026-06-22 15:13,P-SEOUL-01,F-1,오후,2L,-0.41,2.27,180.8,404,23.5,53.8,합격
L04323,2026-06-22 15:21,P-SEOUL-01,F-3,오후,500mL,0.34,,178.8,398,22.3,48.9,합격
L04324,2026-06-22 16:11,P-SEOUL-01,F-2,오후,500mL,0.4,2.1,187.8,381,22.5,48.2,합격
L04325,2026-06-22 17:11,P-SEOUL-01,F-3,오후,500mL,0.86,2.11,179.9,403,22.9,51.8,합격
L04326,2026-06-22 17:50,P-SEOUL-01,F-3,오후,2L,-1.8,2.06,182.7,400,22.3,59.1,합격
L04327,2026-06-22 18:27,P-SEOUL-01,F-2,오후,500mL,-0.88,2.24,184.1,419,31.6,57.3,합격
L04328,2026-06-22 18:48,P-SEOUL-01,F-3,오후,500mL,-0.69,2.18,183.6,410,15.8,53.0,합격
L04329,2026-06-22 19:38,P-SEOUL-01,F-2,오후,1L,-0.35,2.22,186.9,407,29.7,50.4,합격
L04330,2026-06-22 20:03,P-SEOUL-01,F-2,오후,1L,-0.5,1.99,183.8,406,28.5,47.3,합격
L04331,2026-06-22 20:35,P-SEOUL-01,F-3,오후,1L,-0.45,1.43,179.4,405,28.8,44.2,재검
L04332,2026-06-22 20:41,P-SEOUL-01,F-3,오후,500mL,0.09,2.05,178.2,397,20.9,46.0,합격
